sample_id,temperature_C,humidity_percent,load_current_A,distance_from_line_m,vertical_distance_m,E_field_V_m,H_field_A_m
1,0.3603549663924373,-0.02094806192488708,-1.0953451404297694,1.3829891243262382,9.6102297326726,-0.12515922341263044,-0.5967909004545798
2,-0.11887616495464519,0.9603028955457066,0.44675175859937477,-0.14285908219383384,0.0,0.425319122115137,0.7465629450693483
3,0.4742984000543084,-0.40445155606523125,-1.2214669425716793,1.6455260398960783,0.0,-0.5865329728038741,-0.5656276902401557
4,1.1349362650467452,0.3234352542566489,0.6129060255805479,1.5789095533984572,0.0,-0.6522776331716421,-0.4569434237430516
5,-0.19124559560153084,0.3016761531914666,-0.040456417258926264,0.7912914861059909,0.0,-0.5404745736399456,-0.33565076491681484
6,-0.19123320477404532,0.7898931587494941,-0.39892851362474285,-0.22842990938683003,0.0,0.5528677332970836,0.6869317930261233
7,1.1773386849623675,-1.1401626729575147,-0.5408856092764368,0.8858254326260069,0.0,-0.5112734987884309,-0.46724757924821
8,0.5646732816498524,-1.1383924283414604,-0.4208068253157882,1.5480731339650717,0.0,-0.6086842071017737,-0.5653942085093155
9,-0.3688471404884138,-0.39674181549166376,1.505347969302705,-0.3045200369617532,0.0,0.9069418032110635,2.1872290706501096
10,0.3949557908188854,-0.12444908593473457,0.011661020094296284,-0.2656559466077574,3.159595389833951,1.9400920661034988,1.4572785038953546
11,-0.3642760312197537,0.033607033769233616,-1.5873009513280185,1.6575528992638768,0.0,-0.5221815170389408,-0.5959256592455678
12,-0.36602099041546005,-0.6748955383944212,0.30651688559190743,-0.24714059505584174,0.0,0.7928540238038179,1.1195813334620264
13,0.16808854923506478,-1.2163274624967089,0.6886340552981136,0.4152057235156466,0.0,-0.41451436370523653,-0.19554313126235298
14,-1.458516735675215,1.2661076517006162,-0.31231696242177465,0.6445053964061878,0.0,-0.5852025067662298,-0.3979237224148469
15,-1.3163557989051167,-0.4149396659584854,0.7070297997043242,-0.15610647038116285,0.0,0.3429682832612923,0.8725830488059959
16,-0.4388951041278937,0.8254798899881421,-0.31868730597469475,-0.14776169361147595,0.0,0.3187823993776979,0.3160674280011278
17,-0.778929499718368,-0.655822846341959,0.5438826098061016,-0.13918371414533823,0.0,0.3422290936693779,0.728387021160634
18,0.22264355239834296,-0.0942690334250067,0.05131184636091747,-0.05123386012112623,0.0,0.032962854475077345,0.21471166662155625
19,-0.6998294950990757,-0.8611706206475228,-0.6165403838275423,-0.05711693404527313,0.0,0.004872409842206604,0.011193213145638398
20,-1.0804195670966035,1.0928781805175254,1.3708195978699154,-0.2635517862944903,0.0,0.7443703330607643,1.9074078312062936
21,1.0916295933117575,-0.4673573593424662,1.5700319701475516,-0.23816987515178176,0.0,0.8870034611872786,1.9499004827112134
22,-0.18492324759517315,-0.9830335260940816,0.9529680966336243,-0.13804698528442097,2.3672109210867993,0.7676069473140398,1.0476615285618338
23,0.03643961742508159,0.9156102646540984,-0.13939578521210513,-0.06874043953278132,0.0,0.1746916105546367,0.22231658496139803
24,-1.0898116724946894,-0.43095838688039645,-0.314731405972468,-0.20886827741612038,0.0,0.544529065596907,0.6289362471017247
